ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
246	"ENSMUSG00000030744.14"	"Rps3"	chr7	-	99128480	99128677	99128480	99128534	99130903	99130998
247	"ENSMUSG00000055421.9"	"Pcdh9"	chr14	-	93564114	93564316	93564114	93564190	93797911	93798013
248	"ENSMUSG00000034269.13"	"Setd5"	chr6	+	113087277	113087486	113087334	113087486	113086845	113086951
249	"ENSMUSG00000030649.19"	"Anapc15"	chr7	+	101547148	101547278	101547153	101547278	101546939	101546994
250	"ENSMUSG00000030649.19"	"Anapc15"	chr7	+	101547148	101547278	101547153	101547278	101547001	101547024
251	"ENSMUSG00000032212.11"	"Sltm"	chr9	+	70480738	70481207	70480792	70481207	70479430	70479458
252	"ENSMUSG00000040363.16"	"Bcor"	chrX	-	11914541	11914886	11914541	11914784	11915233	11915491
253	"ENSMUSG00000049336.17"	"Tenm2"	chr11	-	36030402	36030588	36030402	36030585	36032309	36032510
254	"ENSMUSG00000036893.18"	"Ehmt1"	chr2	-	24753783	24753941	24753783	24753920	24767466	24767638
255	"ENSMUSG00000027719.16"	"Adad1"	chr3	+	37137331	37137502	37137364	37137502	37133936	37134060
256	"ENSMUSG00000090751.3"	"Vmn2r63"	chr7	-	42576275	42576503	42576275	42576332	42577228	42578035
257	"ENSMUSG00000005417.18"	"Mprip"	chr11	+	59626655	59626890	59626769	59626890	59622333	59622418
258	"ENSMUSG00000037660.6"	"Gdf7"	chr12	-	8347917	8348952	8347917	8348928	8351566	8351954
259	"ENSMUSG00000000399.11"	"Ndufa9"	chr6	-	126821753	126821992	126821753	126821924	126826026	126826088
260	"ENSMUSG00000100457.8"	"D830032E09Rik"	chr1	+	107869437	107869541	107869455	107869541	107865287	107865395
261	"ENSMUSG00000100457.8"	"D830032E09Rik"	chr1	+	107869437	107869541	107869469	107869541	107865287	107865395
262	"ENSMUSG00000100457.8"	"D830032E09Rik"	chr1	+	107869455	107869541	107869469	107869541	107865287	107865395
263	"ENSMUSG00000007610.16"	"Gtpbp3"	chr8	+	71942068	71942158	71942071	71942158	71941714	71941962
264	"ENSMUSG00000030846.16"	"Tial1"	chr7	-	128050344	128050494	128050344	128050443	128056659	128056756
265	"ENSMUSG00000067399.11"	"Trim43c"	chr9	+	88724986	88725220	88724989	88725220	88723886	88723982
266	"ENSMUSG00000044308.18"	"Ubr3"	chr2	+	69747420	69747579	69747423	69747579	69744757	69744897
267	"ENSMUSG00000024283.16"	"Wac"	chr18	+	7917552	7917675	7917561	7917675	7916051	7916297
268	"ENSMUSG00000024283.16"	"Wac"	chr18	+	7917552	7917675	7917564	7917675	7916051	7916297
269	"ENSMUSG00000024283.16"	"Wac"	chr18	+	7917561	7917675	7917564	7917675	7916051	7916297
270	"ENSMUSG00000024283.16"	"Wac"	chr18	+	7921421	7921608	7921424	7921608	7920131	7920250
271	"ENSMUSG00000042138.10"	"Msantd2"	chr9	+	37428512	37428768	37428668	37428768	37400616	37401129
272	"ENSMUSG00000024735.14"	"Prpf19"	chr19	+	10876289	10876488	10876346	10876488	10875180	10875257
273	"ENSMUSG00000020687.14"	"Cdc27"	chr11	-	104416876	104417010	104416876	104416992	104417688	104417803
274	"ENSMUSG00000020366.19"	"Mapk9"	chr11	+	49773968	49774137	49773973	49774137	49772957	49773026
275	"ENSMUSG00000031137.18"	"Fgf13"	chrX	-	58177199	58177311	58177199	58177310	58612499	58612708
276	"ENSMUSG00000075415.14"	"Fnbp1"	chr2	-	30926129	30926269	30926129	30926266	30926553	30926675
277	"ENSMUSG00000075415.14"	"Fnbp1"	chr2	-	30942996	30943149	30942996	30943092	30944035	30944230
278	"ENSMUSG00000075415.14"	"Fnbp1"	chr2	-	30942996	30943179	30942996	30943092	30944035	30944230
279	"ENSMUSG00000075415.14"	"Fnbp1"	chr2	-	30942996	30943179	30942996	30943149	30944035	30944230
280	"ENSMUSG00000040855.16"	"Reps2"	chrX	-	161335538	161335665	161335538	161335662	161337792	161337941
281	"ENSMUSG00000032394.7"	"Igdcc3"	chr9	+	65091054	65091193	65091114	65091193	65090281	65090386
282	"ENSMUSG00000020096.22"	"Tbata"	chr10	+	61015023	61015284	61015125	61015284	61011509	61011757
283	"ENSMUSG00000020096.22"	"Tbata"	chr10	+	61016026	61016459	61016093	61016459	61015023	61015284
284	"ENSMUSG00000012609.20"	"Ttll5"	chr12	+	85986099	85986284	85986102	85986284	85980055	85980448
285	"ENSMUSG00000022847.16"	"Thpo"	chr16	-	20547468	20547683	20547468	20547596	20547813	20547967
286	"ENSMUSG00000055491.15"	"Pprc1"	chr19	+	46050579	46050729	46050582	46050729	46049841	46050015
287	"ENSMUSG00000055491.15"	"Pprc1"	chr19	+	46056456	46056527	46056459	46056527	46055667	46055725
288	"ENSMUSG00000115958.2"	"Gm28040"	chr1	+	133254872	133255078	133254947	133255078	133237564	133237649
289	"ENSMUSG00000027363.16"	"Usp8"	chr2	+	126561911	126562089	126561944	126562089	126559914	126560084
290	"ENSMUSG00000054641.11"	"Mmrn1"	chr6	+	60964057	60964210	60964060	60964210	60952801	60954778
291	"ENSMUSG00000024807.19"	"Syvn1"	chr19	+	6102577	6103739	6102589	6103739	6102357	6102509
292	"ENSMUSG00000039623.14"	"Ap5z1"	chr5	+	142460128	142460269	142460176	142460269	142459662	142459805
293	"ENSMUSG00000004415.16"	"Col26a1"	chr5	-	136865507	136865611	136865507	136865605	136876337	136876460
294	"ENSMUSG00000030166.15"	"Rad52"	chr6	+	119899432	119899784	119899435	119899784	119895886	119896038
295	"ENSMUSG00000030166.15"	"Rad52"	chr6	+	119899432	119899784	119899435	119899784	119897767	119897989
296	"ENSMUSG00000058132.6"	"Vmn1r82"	chr7	+	12037864	12042509	12038997	12042509	12034356	12034495
297	"ENSMUSG00000036257.16"	"Pnpla8"	chr12	+	44329360	44330487	44330093	44330487	44315930	44316084
298	"ENSMUSG00000020167.15"	"Tcf3"	chr10	-	80246231	80246458	80246231	80246455	80249038	80249171
299	"ENSMUSG00000020167.15"	"Tcf3"	chr10	-	80251198	80251357	80251198	80251354	80251686	80251760
300	"ENSMUSG00000020167.15"	"Tcf3"	chr10	-	80252564	80252623	80252564	80252614	80252923	80253059
301	"ENSMUSG00000020167.15"	"Tcf3"	chr10	-	80254599	80254652	80254599	80254649	80255300	80255433
302	"ENSMUSG00000078812.11"	"Eif5a"	chr11	-	69811166	69811260	69811166	69811248	69811626	69811766
303	"ENSMUSG00000078812.11"	"Eif5a"	chr11	-	69811166	69811260	69811166	69811248	69811849	69811911
304	"ENSMUSG00000014529.10"	"Tmbim7"	chr5	+	3716794	3716885	3716836	3716885	3715279	3715333
305	"ENSMUSG00000054477.17"	"Kcnn2"	chr18	+	45692417	45693691	45692422	45693691	45691356	45691555
306	"ENSMUSG00000060206.12"	"Zfp462"	chr4	+	55016813	55017100	55016816	55017100	55014682	55014847
307	"ENSMUSG00000060206.12"	"Zfp462"	chr4	+	55016813	55017100	55016996	55017100	55014682	55014847
308	"ENSMUSG00000060206.12"	"Zfp462"	chr4	+	55016816	55017100	55016996	55017100	55014682	55014847
309	"ENSMUSG00000079179.11"	"Rab10os"	chr12	+	3288028	3288112	3288063	3288112	3287284	3287412
310	"ENSMUSG00000079179.11"	"Rab10os"	chr12	+	3288028	3288112	3288063	3288112	3287590	3287660
311	"ENSMUSG00000091259.3"	"Vmn2r110"	chr17	-	20803265	20804057	20803265	20803994	20804402	20804697
312	"ENSMUSG00000015149.15"	"Sirt2"	chr7	+	28487341	28488085	28487344	28488085	28487186	28487253
313	"ENSMUSG00000028736.14"	"Pax7"	chr4	-	139555886	139556021	139555886	139556015	139556807	139556937
314	"ENSMUSG00000025372.17"	"Baiap2"	chr11	+	119887714	119887916	119887834	119887916	119887348	119887573
315	"ENSMUSG00000023473.14"	"Celsr3"	chr9	+	108709886	108710112	108709892	108710112	108708876	108709527
316	"ENSMUSG00000023473.14"	"Celsr3"	chr9	+	108722240	108722367	108722243	108722367	108721661	108721741
317	"ENSMUSG00000087380.9"	"2210408F21Rik"	chr6	+	31305223	31305295	31305266	31305295	31254782	31254890
318	"ENSMUSG00000087380.9"	"2210408F21Rik"	chr6	+	31305223	31305295	31305225	31305295	31261937	31262055
319	"ENSMUSG00000087380.9"	"2210408F21Rik"	chr6	+	31305223	31305295	31305266	31305295	31261937	31262055
320	"ENSMUSG00000087380.9"	"2210408F21Rik"	chr6	+	31305225	31305295	31305266	31305295	31261937	31262055
321	"ENSMUSG00000087380.9"	"2210408F21Rik"	chr6	+	31313709	31313792	31313738	31313792	31312925	31312997
322	"ENSMUSG00000028864.8"	"Hgf"	chr5	+	16777489	16777632	16777504	16777632	16771744	16771859
323	"ENSMUSG00000040415.16"	"Dtx3"	chr10	-	127028477	127029226	127028477	127029207	127029598	127029672
324	"ENSMUSG00000027376.16"	"Prom2"	chr2	-	127370665	127370738	127370665	127370696	127371051	127371158
325	"ENSMUSG00000004018.10"	"Fancl"	chr11	+	26418800	26418882	26418815	26418882	26418671	26418717
326	"ENSMUSG00000033767.15"	"Tmem131l"	chr3	-	83807633	83807725	83807633	83807722	83808652	83808773
327	"ENSMUSG00000033767.15"	"Tmem131l"	chr3	-	83820570	83820695	83820570	83820692	83826757	83826906
328	"ENSMUSG00000033767.15"	"Tmem131l"	chr3	-	83829246	83829869	83829246	83829866	83830254	83830404
329	"ENSMUSG00000008845.10"	"Cd163"	chr6	+	124305920	124306056	124306003	124306056	124304856	124304946
330	"ENSMUSG00000022996.16"	"Wnt10b"	chr15	-	98674770	98674884	98674770	98674882	98675738	98676031
331	"ENSMUSG00000003545.4"	"Fosb"	chr7	-	19041044	19041365	19041044	19041248	19043230	19043971
332	"ENSMUSG00000030374.16"	"Strn4"	chr7	+	16565389	16565505	16565410	16565505	16564949	16565063
333	"ENSMUSG00000016477.19"	"E2f3"	chr13	-	30102558	30102778	30102558	30102760	30104096	30104208
334	"ENSMUSG00000060601.14"	"Nr1h2"	chr7	-	44201378	44201669	44201378	44201660	44201930	44202044
335	"ENSMUSG00000060601.14"	"Nr1h2"	chr7	-	44202120	44202181	44202120	44202178	44203002	44203132
336	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32109225	32109417	32109228	32109417	32108688	32108771
337	"ENSMUSG00000075075.3"	"Olfr1253"	chr2	-	89579829	89583402	89579829	89583230	89584972	89585181
338	"ENSMUSG00000022536.15"	"Glyr1"	chr16	-	4839201	4839312	4839201	4839294	4844371	4844471
339	"ENSMUSG00000031848.16"	"Lsm4"	chr8	+	71130407	71130526	71130427	71130526	71129204	71129246
340	"ENSMUSG00000039958.18"	"Etfbkmt"	chr6	+	149045512	149045940	149045531	149045940	149043010	149043202
341	"ENSMUSG00000089682.11"	"Bcl2l2"	chr14	+	55121830	55122270	55122081	55122270	55121253	55121341
342	"ENSMUSG00000045013.8"	"Olfr711"	chr7	-	106568900	106573365	106568900	106571607	106574401	106574660
343	"ENSMUSG00000028149.13"	"Rap1gds1"	chr3	-	138661082	138661222	138661082	138661219	138661954	138662080
344	"ENSMUSG00000064262.8"	"Gimap8"	chr6	+	48632975	48633602	48633463	48633602	48627994	48628037
345	"ENSMUSG00000064036.16"	"Mro"	chr18	+	74006291	74006477	74006294	74006477	74004988	74005135
346	"ENSMUSG00000002265.18"	"Peg3"	chr7	-	6721424	6721847	6721424	6721555	6729488	6729573
347	"ENSMUSG00000052595.9"	"A1cf"	chr19	+	31912027	31912233	31912051	31912233	31909824	31910098
348	"ENSMUSG00000014418.17"	"Hps5"	chr7	-	46427444	46427623	46427444	46427524	46428495	46428584
349	"ENSMUSG00000014418.17"	"Hps5"	chr7	-	46440340	46440496	46440340	46440472	46444851	46445451
350	"ENSMUSG00000041718.17"	"Alg13"	chrX	+	143102894	143103057	143102998	143103057	143100799	143101117
351	"ENSMUSG00000042869.3"	"Olfr1370"	chr13	-	21253503	21257528	21253503	21257491	21258820	21259117
352	"ENSMUSG00000037174.19"	"Elf2"	chr3	-	51172289	51172463	51172289	51172427	51174173	51174287
353	"ENSMUSG00000034761.16"	"Map4k5"	chr12	-	69865157	69865275	69865157	69865272	69869576	69869637
354	"ENSMUSG00000026812.17"	"Tsc1"	chr2	+	28562793	28562915	28562796	28562915	28562404	28562516
355	"ENSMUSG00000026812.17"	"Tsc1"	chr2	+	28568963	28569130	28568978	28569130	28568173	28568217
356	"ENSMUSG00000008855.18"	"Hdac5"	chr11	-	102109241	102109316	102109241	102109313	102115559	102115781
357	"ENSMUSG00000067825.12"	"Pex26"	chr6	+	121170470	121173144	121170473	121173144	121167059	121167206
358	"ENSMUSG00000031323.9"	"Dmrtc1a"	chrX	-	101946827	101947452	101946827	101947369	101948355	101948485
359	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129204590	129204737	129204590	129204726	129210026	129210116
360	"ENSMUSG00000041268.18"	"Dmxl2"	chr9	-	54303523	54303654	54303523	54303651	54305330	54305407
361	"ENSMUSG00000040350.17"	"Trim7"	chr11	+	48736258	48736493	48736262	48736493	48729663	48729759
362	"ENSMUSG00000078588.11"	"Ccdc24"	chr4	-	117728260	117728386	117728260	117728338	117728943	117729057
363	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10172106	10172181	10172106	10172127	10182369	10182493
364	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10184294	10184378	10184294	10184375	10185429	10185509
365	"ENSMUSG00000028943.19"	"Espn"	chr4	-	152215225	152215751	152215225	152215418	152218617	152218898
366	"ENSMUSG00000028943.19"	"Espn"	chr4	-	152218617	152218898	152218617	152218889	152219929	152220131
367	"ENSMUSG00000033249.11"	"Hsf4"	chr8	+	105999077	105999216	105999091	105999216	105998737	105998840
368	"ENSMUSG00000051727.15"	"Kctd14"	chr7	+	97104063	97104184	97104096	97104184	97102410	97102669
369	"ENSMUSG00000121375.1"	"ENSMUSG00000121375"	chr16	+	75500355	75500396	75500359	75500396	75474964	75475099
370	"ENSMUSG00000041939.15"	"Mvk"	chr5	+	114588301	114588482	114588337	114588482	114584219	114584367
371	"ENSMUSG00000026632.18"	"Tatdn3"	chr1	-	190781478	190781559	190781478	190781556	190785056	190785169
372	"ENSMUSG00000026632.18"	"Tatdn3"	chr1	-	190781478	190781559	190781478	190781556	190787052	190787108
373	"ENSMUSG00000002274.14"	"Metrn"	chr17	-	26013840	26014407	26013840	26014265	26015214	26015323
374	"ENSMUSG00000057170.7"	"Prl3d1"	chr13	+	27278834	27278992	27278837	27278992	27278172	27278266
375	"ENSMUSG00000053368.14"	"Rxfp2"	chr5	+	149974982	149975096	149975024	149975096	149973044	149973116
376	"ENSMUSG00000034544.18"	"Rsrc1"	chr3	+	66903797	66903923	66903803	66903923	66901849	66902045
377	"ENSMUSG00000024958.14"	"Gpr137"	chr19	-	6917719	6917850	6917719	6917769	6918289	6918317
378	"ENSMUSG00000024958.14"	"Gpr137"	chr19	-	6917719	6917850	6917719	6917769	6919291	6919818
379	"ENSMUSG00000002458.14"	"Rgs19"	chr2	-	181330214	181331088	181330214	181330511	181331169	181331404
380	"ENSMUSG00000002458.14"	"Rgs19"	chr2	-	181330214	181331088	181330214	181330511	181331494	181331569
381	"ENSMUSG00000041482.18"	"Piezo2"	chr18	-	63241045	63241344	63241045	63241341	63242935	63243059
382	"ENSMUSG00000034021.16"	"Pds5b"	chr5	+	150724583	150724694	150724586	150724694	150724042	150724482
383	"ENSMUSG00000043467.20"	"Zbtb37"	chr1	-	160859374	160860334	160859374	160860331	160861657	160861854
384	"ENSMUSG00000108828.2"	"Gm34549"	chr7	+	68137814	68137946	68137842	68137946	68106620	68106710
385	"ENSMUSG00000001280.14"	"Sp1"	chr15	+	102316650	102318154	102317592	102318154	102316206	102316367
386	"ENSMUSG00000015176.12"	"Nolc1"	chr19	+	46067311	46067460	46067314	46067460	46067141	46067197
387	"ENSMUSG00000015176.12"	"Nolc1"	chr19	+	46068346	46068524	46068349	46068524	46067569	46067697
388	"ENSMUSG00000007880.17"	"Arid1a"	chr4	-	133414514	133414690	133414514	133414687	133414848	133414981
389	"ENSMUSG00000021612.16"	"Slc6a18"	chr13	-	73814429	73814589	73814429	73814559	73814973	73815178
390	"ENSMUSG00000038520.16"	"Tbc1d17"	chr7	-	44494680	44494792	44494680	44494752	44495298	44495506
391	"ENSMUSG00000052533.15"	"Nup188"	chr2	+	30192012	30192057	30192016	30192057	30191020	30191101
392	"ENSMUSG00000031278.13"	"Acsl4"	chrX	-	141134374	141134614	141134374	141134611	141143382	141143432
393	"ENSMUSG00000031278.13"	"Acsl4"	chrX	-	141134374	141134904	141134374	141134611	141143382	141143432
394	"ENSMUSG00000031278.13"	"Acsl4"	chrX	-	141134374	141134904	141134374	141134614	141143382	141143432
395	"ENSMUSG00000034739.18"	"Mfrp"	chr9	+	44016683	44016812	44016701	44016812	44016448	44016579
396	"ENSMUSG00000121503.1"	"H2-K2"	chr17	-	34196844	34197020	34196844	34196985	34197096	34197497
397	"ENSMUSG00000073842.11"	"Mup7"	chr4	-	60067509	60067596	60067509	60067555	60067719	60067821
398	"ENSMUSG00000094732.4"	"1500015L24Rik"	chr19	+	20411248	20411494	20411259	20411494	20399993	20400085
399	"ENSMUSG00000003309.15"	"Ap1m2"	chr9	-	21213918	21214067	21213918	21214061	21216577	21216704
400	"ENSMUSG00000028391.17"	"Wdr31"	chr4	-	62381580	62381713	62381580	62381710	62382163	62382306
401	"ENSMUSG00000037003.17"	"Tns2"	chr15	+	102020842	102021011	102020863	102021011	102019516	102020728
402	"ENSMUSG00000024160.17"	"Spsb3"	chr17	+	25109806	25110110	25109984	25110110	25109541	25109729
403	"ENSMUSG00000024160.17"	"Spsb3"	chr17	+	25110278	25111123	25110333	25111123	25109984	25110110
404	"ENSMUSG00000000605.10"	"Clcn4"	chr7	-	7294409	7294955	7294409	7294725	7296036	7296117
405	"ENSMUSG00000005881.14"	"Ergic3"	chr2	+	155858607	155858722	155858625	155858722	155857908	155857940
406	"ENSMUSG00000008305.19"	"Tle1"	chr4	-	72056728	72056925	72056728	72056922	72057925	72058070
407	"ENSMUSG00000016308.14"	"Ube2a"	chrX	+	36146251	36146340	36146260	36146340	36145309	36145399
408	"ENSMUSG00000005682.10"	"Pan2"	chr10	+	128143933	128144103	128143987	128144103	128139963	128140362
409	"ENSMUSG00000005682.10"	"Pan2"	chr10	+	128151355	128151526	128151382	128151526	128150966	128151105
410	"ENSMUSG00000002496.11"	"Tsc2"	chr17	-	24823801	24823966	24823801	24823963	24826410	24826505
411	"ENSMUSG00000027589.15"	"Pcmtd2"	chr2	+	181493374	181493502	181493378	181493502	181488260	181488432
412	"ENSMUSG00000031354.17"	"Amelx"	chrX	-	167964773	167965211	167964773	167965139	167965480	167965525
413	"ENSMUSG00000020231.16"	"Dip2a"	chr10	-	76115539	76115650	76115539	76115620	76115690	76115800
414	"ENSMUSG00000053030.12"	"Spink2"	chr5	-	77354775	77354885	77354775	77354881	77357579	77357641
415	"ENSMUSG00000024424.16"	"Ttc39c"	chr18	+	12869014	12869075	12869036	12869075	12867943	12868048
416	"ENSMUSG00000117613.3"	"Gm2629"	chr18	+	15400617	15400819	15400630	15400819	15340060	15340248
417	"ENSMUSG00000117613.3"	"Gm2629"	chr18	+	15400617	15400819	15400630	15400819	15346279	15347193
418	"ENSMUSG00000042496.19"	"Prdm10"	chr9	+	31236922	31237130	31236976	31237130	31229807	31229867
419	"ENSMUSG00000042496.19"	"Prdm10"	chr9	+	31268359	31268638	31268437	31268638	31265770	31265881
420	"ENSMUSG00000037572.18"	"Wdhd1"	chr14	-	47504437	47504630	47504437	47504519	47505528	47505670
421	"ENSMUSG00000058163.15"	"Gm5431"	chr11	-	48785161	48786394	48785161	48785565	48791125	48791217
422	"ENSMUSG00000018572.11"	"Phf23"	chr11	+	69889126	69889958	69889327	69889958	69888571	69888664
423	"ENSMUSG00000005883.16"	"Spo11"	chr2	+	172827150	172827298	172827189	172827298	172826664	172826731
424	"ENSMUSG00000026383.15"	"Epb41l5"	chr1	-	119527927	119527991	119527927	119527967	119532957	119532985
425	"ENSMUSG00000023055.11"	"Calcoco1"	chr15	-	102626237	102626428	102626237	102626329	102627408	102627511
426	"ENSMUSG00000059495.15"	"Arhgef12"	chr9	-	42919311	42919407	42919311	42919404	42921474	42921549
427	"ENSMUSG00000037313.17"	"Tacc3"	chr5	+	33824386	33824511	33824407	33824511	33824036	33824089
428	"ENSMUSG00000053819.17"	"Camk2d"	chr3	+	126595372	126595410	126595375	126595410	126591886	126591929
429	"ENSMUSG00000027469.17"	"Tpx2"	chr2	+	152709103	152709277	152709106	152709277	152696840	152696922
430	"ENSMUSG00000027469.17"	"Tpx2"	chr2	+	152709103	152709277	152709106	152709277	152696840	152696935
431	"ENSMUSG00000034189.6"	"Hsdl1"	chr8	-	120294504	120294730	120294504	120294689	120296716	120296734
432	"ENSMUSG00000034189.6"	"Hsdl1"	chr8	-	120294504	120294730	120294504	120294689	120301830	120301922
433	"ENSMUSG00000062712.4"	"Olfr531"	chr7	-	139978957	139981021	139978957	139981011	139982565	139982831
434	"ENSMUSG00000053825.16"	"Ppfia2"	chr10	+	106701107	106701262	106701110	106701262	106699114	106699245
435	"ENSMUSG00000109628.3"	"BC024386"	chr7	+	140487703	140487892	140487752	140487892	140487469	140487618
436	"ENSMUSG00000090137.9"	"Uba52"	chr8	-	70962170	70962284	70962170	70962281	70963333	70963451
437	"ENSMUSG00000032366.16"	"Tpm1"	chr9	-	66929874	66931847	66929874	66930723	66938310	66938380
438	"ENSMUSG00000029415.5"	"Sdad1"	chr5	-	92446050	92446120	92446050	92446117	92447920	92448022
439	"ENSMUSG00000029352.15"	"Crybb3"	chr5	-	113228345	113228530	113228345	113228446	113228897	113228976
440	"ENSMUSG00000029797.14"	"Sspo"	chr6	+	48462247	48462414	48462253	48462414	48461759	48461959
441	"ENSMUSG00000097277.9"	"2900076A07Rik"	chr7	+	81178904	81179275	81179094	81179275	81178534	81178688
442	"ENSMUSG00000097277.9"	"2900076A07Rik"	chr7	+	81178904	81181250	81180958	81181250	81178534	81178688
443	"ENSMUSG00000024357.11"	"Sil1"	chr18	-	35481692	35481813	35481692	35481808	35551109	35551248
444	"ENSMUSG00000024357.11"	"Sil1"	chr18	-	35481692	35481813	35481692	35481808	35571319	35571433
445	"ENSMUSG00000040272.15"	"Accs"	chr2	-	93678261	93678552	93678261	93678531	93679889	93680144
446	"ENSMUSG00000040272.15"	"Accs"	chr2	-	93678261	93678552	93678261	93678531	93680109	93680286
447	"ENSMUSG00000036647.6"	"Olfr6"	chr7	-	106552457	106558821	106552457	106556343	106560284	106560389
448	"ENSMUSG00000021417.16"	"Eci2"	chr13	-	35177050	35177213	35177050	35177203	35177812	35178264
449	"ENSMUSG00000021417.16"	"Eci2"	chr13	-	35177050	35177213	35177050	35177203	35177996	35178127
450	"ENSMUSG00000038543.14"	"BC028528"	chr3	-	95792281	95792383	95792281	95792380	95795452	95795608
451	"ENSMUSG00000026991.21"	"Pkp4"	chr2	+	59138351	59138901	59138433	59138901	59135648	59135836
